_job_featured_image,_job_title,_job_featured,_job_filled,_job_urgent,_job_description,_job_category,_job_type,_job_tag,_job_expiry_date,_job_gender,_job_apply_type,_job_apply_url,_job_apply_email,_job_salary_type,_job_salary,_job_max_salary,_job_experience,_job_career_level,_job_qualification,_job_video_url,_job_photos,_job_application_deadline_date,_job_address,_job_location,_job_map_location
,Pasante Risk,0,0,0,"¿Y si no nos centráramos en quién eres ahora, sino en quién podrías llegar a ser?
Aquí, en EY, tendrás la oportunidad de construir una experiencia verdaderamente excepcional. Te capacitaremos con la última tecnología, te rodearemos de equipos de alto rendimiento y te proporcionaremos la escala global y la cultura diversa e inclusiva que necesitas para descubrir todo tu potencial. A través de nuestros programas de entrenamiento y formación, desarrollarás las habilidades que necesitas para seguir siendo relevante hoy y en el futuro, todo mientras construyes una red de colegas, mentores y líderes que estarán en el viaje contigo en EY y más allá.
La experiencia excepcional de EY. Es tuya para construirla.
La oportunidad:
Puedes esperar un aprendizaje y desarrollo de primera clase adaptado a tus intereses y motivaciones únicos. Tendrás todas las habilidades, conocimientos y oportunidades para progresar y estar listo para construir un mundo laboral mejor para nuestra gente, nuestros clientes y las comunidades que nos apoyan.
Lo que buscamos
Tienes una mentalidad ágil y orientada al crecimiento. Lo que sabes es importante. Pero la mentalidad adecuada es igual de importante para determinar el éxito. Buscamos personas que sean innovadoras, que puedan trabajar de forma ágil y que sigan el ritmo de un mundo que cambia rápidamente.
Son curiosos y tienen un propósito. Buscamos personas que vean oportunidades en lugar de retos, que se hagan mejores preguntas para buscar mejores respuestas que construyan un mundo laboral mejor.
Eres inclusivo. Buscamos personas que busquen y acepten perspectivas diversas, que valoren las diferencias y trabajen en equipo de forma inclusiva para crear seguridad y confianza.
Cualificaciones:
Formación: Estudiande de Colegio Contaduria
Conocimiento de sistemas: Dominio de excel
Habilidades Blandas: Trabajo en equipo
Qué hay para ti
Acelere sus capacidades técnicas y sus habilidades de liderazgo transformador con cursos y programas de desarrollo orientados al futuro.
Amplíe sus horizontes trabajando en equipos altamente integrados en todo el mundo y colabore con personas de diversos orígenes, tanto profesional como culturalmente.
Saca lo mejor de ti mismo con una inversión continua en tu bienestar personal y en el desarrollo de tu carrera.
Desarrolla tu propio propósito personal y ayúdanos a crear un efecto dominó positivo en nuestros equipos, nuestro negocio, los clientes y la sociedad, construyendo juntos un mundo laboral mejor.",IT/Software Development,,Costa Rica,2025-11-20,,external,https://cr.indeed.com/rc/clk?jk=c317232410ecfe10&bb=1U4ZpMmPs8pobSx7FQFAfMdcukS99AbtvTmJhlD3DwVRCORXRgdm5clwcwQlBbA6JCi6rgO0vKeWV_lCN0zs1GTZTOehATtNGSTErfgY7qqx3hgjisyzImRRH55pIjGF&xkcb=SoDQ67M3rCjvqUAWNb0BbzkdCdPP&fccid=1544766d4c2915b0&vjs=3,,,,,,,bachelor,,,2025-11-20,"San José, Provincia de San José","San José, Provincia de San José",
,Materials Handler (Warehouse- Shift A),0,0,0,"Responsible of receiving, releasing, issuing materials to the warehouse, production, and customers, as well as the data entry into the ERP system. • Maintains and inventories receiving, raw materials and finished goods stock • Run all receiving and shipping tasks, physically and input into JDE • Issues materials for Engineering and production work orders. Maintain the clean room covered with material • Data entry of the inventory database • Report shortages of inventory to buyer/planner and Supply Chain Supervisor • Preparation of finished goods to ship to the sterilizer, customer and distribution centers
Job Details
Job ID 12910BR
Alajuela, Costa Rica

Qualifications
General computer knowledge, including Excel
Good written and oral communication
Good personal interrelationships
Ability to multitask
9th grade diploma
Prior warehouse or material handling experience in a clean room environment",IT/Software Development,,Costa Rica,2025-11-20,,external,https://cr.indeed.com/rc/clk?jk=8b49e02117df9473&bb=1U4ZpMmPs8pobSx7FQFAfJ70jqbIAX4fz-sCWL15FztkcSF4Xsca8wBU5z0jpNRoX4uU2vB9M-IuRl53zDJRVSAzs1COUOlm_ZokiD0_amtvpxfQNYRM3r-e5lQJ_R6z&xkcb=SoBk67M3rCjvqUAWNb0AbzkdCdPP&fccid=61331ed72c51726b&vjs=3,,,,,,,associate,,,2025-11-20,Provincia de Alajuela,Provincia de Alajuela,
,ASISTENTE DE CUIDO DIRECTO,0,0,0,"PUESTO: Asistente de Cuido Directo.
Tipo de contrato: Contrato Indefinido.
Lugar de trabajo: Tres Ríos, La Unión.
Misión del puesto: Asistir y apoyar las labores cotidianas domiciliarias y
comunitarias que exige el cuidado directo de niños, niñas, adolescentes y jóvenes
participantes de los Programas de Cuidado Alternativo Aldeas Infantiles SOS,
mediante la ejecución y acompañamiento individual y grupal de actividades de
bienestar social y emocional.
Requisitos para esta convocatoria:
Indispensable:
Bachillerato en Educación Media.
Estudiantes avanzados, técnicos o con capacitaciones/especializaciones
enfocadas en atención de niños, niñas, adolescentes y jóvenes en alto
riesgo psicosocial.
Participación en programas o proyectos sociales dirigido a población
infanto juvenil en alto riesgo psicosocial.
Indispensable: Vacunación contra Covid-19.
Ofrecemos:
Salario de ley.
Horario: 6 dìas a la semana, 1 día libre.
Si consideras que tenés este perfil y querés participar,
Envía tu curriculum vitae a la dirección electrónica: reclutamiento@aldeasinfantiles.or.cr
Favor escribir en el asunto: Asistente de Cuido Directo.",Customer Service,contrato,Costa Rica,2025-11-20,,external,https://cr.indeed.com/rc/clk?jk=8abc8cfe7cb5d1f3&bb=1U4ZpMmPs8pobSx7FQFAfCLLwhCXsNnTLL0GDTmR1Xf17IfKfBeh2-8U3Av5g67wKguhe3-rv8PPoHIL4HFkiuoaXBKK__6dXfYj96SlDy8b0jmKrvoKsucl0WJrmiye&xkcb=SoDq67M3rCjvqUAWNb0HbzkdCdPP&fccid=e27257398dfa3e58&vjs=3,,,,,,,associate,,,2025-11-20,"San José, Provincia de San José","San José, Provincia de San José",
,Asistente Pre Aprobaciones,0,0,0,"Descripción del puesto
Nos encontramos en la búsqueda de un Asistente de Pre Aprobaciones que cumpla con las siguientes responsabilidades:
Propósito
Proporcionar el mejor Servicio al Cliente durante el proceso de coordinacion de servicios médicos, generando experiencias positivas entre los clientes, relacionarse con los proveedores médicos para la aplicación de los convenios establecidos con los mismos. Atención a los asegurados, intermediarios y cliente interno para aclaración de dudas acerca de procedimientos y coberturas.
Responsabilidades
Servicio al cliente y atención de Asegurados (as), Agentes y Público en general.
Coordinación de solicitudes médicas, técnicas y otras, de alguna cuenta de cartera activa.
Solicitudes de seguimiento de casos a otros departamentos.
Atencion de dudas y consultas de Asegurados (as).
Requisitos
Formación Académica: Bachillerato culminado
Experiencia: De 1 a 3 años en posiciones similares en áreas administrativas o servicio al cliente en empresas del sector de salud y/o seguros.
Conocimientos: Uso de Herramientas Office, Uso CRM, inglés intermedio.",IT/Software Development,internship,Costa Rica,2025-11-20,,external,https://cr.indeed.com/rc/clk?jk=1db58d891378fe7e&bb=1U4ZpMmPs8pobSx7FQFAfOnuH90QEgrhzf_P3amOPzoQ5KN8zfHxgwpg2PznzJKQn8afqWbxLGliljxW5ChMKABkUYCjUBpbWlbR2D_g8qa9WmRFsDoIgJjcM6GiPTi8&xkcb=SoBe67M3rCjvqUAWNb0GbzkdCdPP&fccid=2d294149da24bc3a&vjs=3,,,,,2-5 years,mid,high_school,,,2025-11-20,"San José, Provincia de San José","San José, Provincia de San José",
,Admin Assistant,0,0,0,"Additional Information
Job Number25108640
Job CategoryAdministrative
LocationAC Hotel San Jose Airport Belen, Cityzen Epicentro Laboral & Social, Calle la Ribera, Belen, Heredia, Costa Rica, 40702
ScheduleFull Time
Located Remotely?N
Position Type Non-Management

POSITION SUMMARY

Enter and retrieve information contained in computer databases using a keyboard, mouse, or trackball to update records, files, reservations, and answer inquiries from guests. Transmit information or documents using a computer, mail, or facsimile machine. Operate standard office equipment other than computers. Prepare letters, memos, and other documents using word processing, spreadsheet, database, or presentation software. Handle incoming and outgoing mail, including date stamping and distributing incoming mail. Create and maintain computer- and paper-based filing and organization systems for records, reports, documents, etc. Compile, copy, sort, and file records of office activities, business transactions, and other activities. Enter and locate work-related information using computers and/or point of sale systems.

Follow all company policies and procedures, ensure uniform and personal appearance are clean and professional, maintain confidentiality of proprietary information, and protect company assets. Welcome and acknowledge all guests according to company standards, anticipate and address guests’ service needs, assist individuals with disabilities, and thank guests with genuine appreciation. Speak with others using clear and professional language, prepare and review written documents accurately and completely, and answer telephones using appropriate etiquette. Develop and maintain positive working relationships with others, support team to reach common goals, and listen and respond appropriately to the concerns of other employees. Move, lift, carry, push, pull, and place objects weighing less than or equal to 10 pounds without assistance. Perform other reasonable job duties as requested by Supervisors.

At Marriott International, we are dedicated to being an equal opportunity employer, welcoming all and providing access to opportunity. We actively foster an environment where the unique backgrounds of our associates are valued and celebrated. Our greatest strength lies in the rich blend of culture, talent, and experiences of our associates. We are committed to non-discrimination on any protected basis, including disability, veteran status, or other basis protected by applicable law.
At AC Hotels, we believe attention to detail is the greatest form of generosity we can offer. Whether it’s the artful pour of a drink or the sleek, edited environment, AC Hotels and our family members believe that if we have time to make it, we have time to make it beautiful. Our guests recognize and appreciate the precise design of AC Hotels and the detail-oriented nature of our family members. If you are looking for true hospitality, AC Hotels offers the perfect environment. Family members express a global mindset and passion for detail. They present a natural curiosity to learn and try new things. Whether staying current with trends in art, technology, or design, family members are eager to share with guests and others.

Family members look to delight others and always ask themselves how they can improve the service experience. If this sounds like you, we invite you to explore career opportunities with AC Hotels. In joining AC Hotels, you join a portfolio of brands with Marriott International. Be where you can do your best work, begin your purpose, belong to an amazing global team, and become the best version of you.",IT/Software Development,tiempo completo,Costa Rica,2025-11-20,,external,https://cr.indeed.com/rc/clk?jk=db074841d016c2c1&bb=1U4ZpMmPs8pobSx7FQFAfIucy4Z1fufYvGW7qXHUI81EOLvvyAy28W39LbU_bgCg_cnxVRXRn-X6vBWPjz9PkTxCfMhNwAKX1HHGViZrBsJ-LAfXF14h-LITTGLkRHz2&xkcb=SoDD67M3rCjvqUAWNb0FbzkdCdPP&fccid=0b6c496064ecd79a&vjs=3,,,,,,,associate,,,2025-11-20,"Heredia, Provincia de Heredia","Heredia, Provincia de Heredia",
,ENSAMBLADORES,0,0,0,"At HUBER+SUHNER, we design and create essential components that transport power and data through networks. This is how our employees around the globe contribute to a world where people get and stay connected.
Ensambladores
Heredia | Full-time | Ilimitado
Objetivo del puesto de trabajo:
Seguir las instrucciones de ensamble para completar el montaje de los productos Huber+Suhner.
Educación:
Noveno grado / Bachillerato

Experiencia:
1 año de trabajo en posiciones similares

Habilidades/Conocimiento:
Comunicación efectiva y clara
Atención al detalle
Capaz de manejar múltiples tareas en paralelo

Cualidades personales:
Capacidad para priorizar tareas y planificar
Capacidad para resolver problemas
Capacidad para manejar el cambio de manera efectiva
Comprensión de otras culturas

Habilidades Físicas/Mentales:
Debe tener las habilidades físicas y mentales necesarias para realizar todas las tareas esenciales enumeradas; Se pueden hacer adaptaciones razonables para ayudar al titular del trabajo a realizar tareas esenciales
Debe ser capaz de trabajar y responder bien en condiciones de trabajo a veces estresantes y exigentes.
Porqué HUBER+SUHNER?
¡La estabilidad, la sostenibilidad y una cultura corporativa valorada hacen de HUBER+SUHNER un excelente lugar para trabajar!
Estamos comprometidos con el equilibrio entre la vida laboral y familiar para todas las generaciones de colaboradores a lo largo de su trayectoria profesional y personal. Nuestra empresa, junto con sus empleados y líderes, se dedica a fomentar y mantener una cultura de inclusión y conexión.
We can't wait to hear from you!
Apply now
You will hear back from us as soon as possible. For further information please contact:
H+S Astrolab (Costa Rica)
Adriana Monroy Alvarez
adriana.monroyalvarez@hubersuhner.com",Customer Service,tiempo completo,Costa Rica,2025-11-20,,external,https://cr.indeed.com/rc/clk?jk=ceca9dabe6273f07&bb=grdIC6dh8fNxIbyQEYX9U7nCa8CZWCEh-AYdowwXS6ufopG3cInOqeAreXLMZE9N6YCwn74i_wEyUWxRmBAvxDVGw5zTgajm34GSBGuvyubwYHZjWUwc55XGzh3b1zgY&xkcb=SoD067M3rCjnqqxWHR0LbzkdCdPP&fccid=013b863785c77c3c&vjs=3,,,,,5+ years,senior,bachelor,,,2025-11-20,"Heredia, Provincia de Heredia","Heredia, Provincia de Heredia",
,Admin Assistant,0,0,0,"Additional Information
Job Number25108640
Job CategoryAdministrative
LocationAC Hotel San Jose Airport Belen, Cityzen Epicentro Laboral & Social, Calle la Ribera, Belen, Heredia, Costa Rica, 40702
ScheduleFull Time
Located Remotely?N
Position Type Non-Management

POSITION SUMMARY

Enter and retrieve information contained in computer databases using a keyboard, mouse, or trackball to update records, files, reservations, and answer inquiries from guests. Transmit information or documents using a computer, mail, or facsimile machine. Operate standard office equipment other than computers. Prepare letters, memos, and other documents using word processing, spreadsheet, database, or presentation software. Handle incoming and outgoing mail, including date stamping and distributing incoming mail. Create and maintain computer- and paper-based filing and organization systems for records, reports, documents, etc. Compile, copy, sort, and file records of office activities, business transactions, and other activities. Enter and locate work-related information using computers and/or point of sale systems.

Follow all company policies and procedures, ensure uniform and personal appearance are clean and professional, maintain confidentiality of proprietary information, and protect company assets. Welcome and acknowledge all guests according to company standards, anticipate and address guests’ service needs, assist individuals with disabilities, and thank guests with genuine appreciation. Speak with others using clear and professional language, prepare and review written documents accurately and completely, and answer telephones using appropriate etiquette. Develop and maintain positive working relationships with others, support team to reach common goals, and listen and respond appropriately to the concerns of other employees. Move, lift, carry, push, pull, and place objects weighing less than or equal to 10 pounds without assistance. Perform other reasonable job duties as requested by Supervisors.

At Marriott International, we are dedicated to being an equal opportunity employer, welcoming all and providing access to opportunity. We actively foster an environment where the unique backgrounds of our associates are valued and celebrated. Our greatest strength lies in the rich blend of culture, talent, and experiences of our associates. We are committed to non-discrimination on any protected basis, including disability, veteran status, or other basis protected by applicable law.
At AC Hotels, we believe attention to detail is the greatest form of generosity we can offer. Whether it’s the artful pour of a drink or the sleek, edited environment, AC Hotels and our family members believe that if we have time to make it, we have time to make it beautiful. Our guests recognize and appreciate the precise design of AC Hotels and the detail-oriented nature of our family members. If you are looking for true hospitality, AC Hotels offers the perfect environment. Family members express a global mindset and passion for detail. They present a natural curiosity to learn and try new things. Whether staying current with trends in art, technology, or design, family members are eager to share with guests and others.

Family members look to delight others and always ask themselves how they can improve the service experience. If this sounds like you, we invite you to explore career opportunities with AC Hotels. In joining AC Hotels, you join a portfolio of brands with Marriott International. Be where you can do your best work, begin your purpose, belong to an amazing global team, and become the best version of you.",IT/Software Development,tiempo completo,Costa Rica,2025-11-20,,external,https://cr.indeed.com/rc/clk?jk=db074841d016c2c1&bb=grdIC6dh8fNxIbyQEYX9UwFQQCwToavLFMBKAav-9ZoRL9DpOQFzCVcnHRHI5QtVf9t-7ruNxr7g4nGYsluzWYphcT1Ph4g-czIUgG_VledIc91J2YT7AL6yPlv-6g_2&xkcb=SoBA67M3rCjnqqxWHR0KbzkdCdPP&fccid=0b6c496064ecd79a&vjs=3,,,,,,,associate,,,2025-11-20,"Heredia, Provincia de Heredia","Heredia, Provincia de Heredia",
,Housekeeper,0,0,0,"Housekeeper
A Housekeeping Attendant will support all Housekeeping and Laundry with guest requests analyzing each request and delegating between the team members, so that work can be done in an efficient and timely manner ensuring an exceptional experience for our Guests.


What will I be doing?

As Housekeeping Attendant, you will support all Housekeeping and Laundry team for all aspects by delegating the day-to-day activities Housekeeping and Laundry within the hotel. Specifically, a Housekeeping Attendant will perform the following tasks to the highest standards:
Ensure consistently high operating standards in every area of Housekeeping and Laundry, as identified d by the hotel brand standards
Monitor the appearance, standards, and performance of all Housekeeping and Laundry Team Members with an emphasis on training and team work
Provide excellent guest service
Actively works on availability and release of Rooms for Guest Service along with Floor Housekeeping Supervision
Manages the controls of the Housekeeping department, such as: frequency of employees, release of master keys, book incident, input and output input and output uniform and linen, among others
Responsible for checking daily the guest information in CRM and ensure that the preferences and requests of the same are met on time
Request flowers for special occasions (marriage, death, maternity ...). Besides providing embroidery for special linen (wedding and pampering)
Control makes monthly Lost and Found and donations
Check the uniforms and send for c leaning and / or repair
Coordinates and controls all traffic of documents and people within the department. Does releases linen of Laundry daily
Makes daily guest clothing release of guests that use the laundry service
Makes monthly closing of Laundry expenses and provision of same
Replaces (a) Laundry Attendant in case of holidays, days off or absences
What are we looking for?

A Housekeeping Attendant serving Hilton is always working on behalf of our Guests and working with other Team Members. To successfully fill this role, you should maintain the attitude, behaviours, skills, and values below:
Planning and organizing
Good oral and written communication
Previous experience in Laundry
Good interpersonal skills
Proficiency, at intermediate level, with computers and computer programs, including Microsoft Office
Committed to delivering a high level of customer service
Excellent standards of clean
It is advantageous in this position if you demonstrate the following capabilities and advantages:
Ability to work in a team
Excellent attention to detail
Positive Attitude

What will it be like to work for Hilton?
Hilton is the leading global hospitality company, spanning the lodging sector from luxurious full-service hotels and resorts to extended-stay suites and mid-priced hotels. For nearly a century, Hilton has offered business and leisure travelers the finest in accommodations, service, amenities and value. Hilton is dedicated to continuing its tradition of providing exceptional guest experiences across its . Our vision “to fill the earth with the light and warmth of hospitality” unites us as a team to create remarkable hospitality experiences around the world every day. And, our amazing Team Members are at the heart of it all!",Customer Service,,Costa Rica,2025-11-20,,external,https://cr.indeed.com/rc/clk?jk=cee6e93e8f50feee&bb=grdIC6dh8fNxIbyQEYX9UwFCvNSoUJr8HZRQvXDZR_R0Xzh3Ld7bGQWewEvo3HbgDE4fR9AjtuIQTI0hN92YH17mgRY26xPcx5b61wFlj7oPJ1LKDl_SSA%3D%3D&xkcb=SoDd67M3rCjnqqxWHR0JbzkdCdPP&fccid=6f47211b0637a52d&vjs=3,,,,,5+ years,senior,master,,,2025-11-20,Provincia de Guanacaste,Provincia de Guanacaste,
,"Assistant I, Human Resources - CR",0,0,0,"Provide administrative and operational support with a primary focus on coordinating with Corporate Communications to manage Costa Rica’s social media presence and brand alignment. Maintain employee records, assist with compliance and vendor processes, and support engagement activities to promote a positive workplace culture. Job duties:
Provide timely and professional support by responding to inquiries from internal associates and external stakeholders.
Create and maintain accurate, up-to-date employee records in accordance with company policies and legal requirements, ensuring both physical and digital documentation is regularly updated.
Assist with audits, legal compliance, and management requests by maintaining organized and easily accessible records.
Plan and coordinate employee engagement activities, events, and celebrations to promote a positive workplace culture.
Support HR administrative operations by managing office supplies, creating purchase orders, and coordinating with vendors to ensure timely delivery of goods and payment of services in line with Procurement procedures. Maintain the HR storeroom in order and keep an updated inventory.
Partner with the Global Corporate Communications team to manage Costa Rica’s social media presence, including content planning, basic graphic design aligned with brand guidelines, and providing event-related photos and updates.
Ensure compliance with applicable laws and regulations, adhere to Quality Management System processes, and demonstrate ethics and integrity in all matters and at all levels of the organization.
Perform additional duties as assigned.

Job Details
Job ID 12974BR
Alajuela, Costa Rica

Qualifications
Student of Business Administration, Human Resources Marketing, Industrial Engineering, or a related field.
Minimum of one (1) year of experience in a Human Resources role or similar administrative capacity.
Fully Bilingual in English and Spanish with a B2 language proficiency certificate.
Excellent written, verbal, and interpersonal communication skills.
Proficient with MS Office Suite including Word, Excel, PowerPoint, Outlook, and Teams.
Desired Qualifications
Ability to work under pressure.
Experience in Web and Digital Media.
Knowledge of various social media channels (LinkedIn, Facebook, YouTube, Instagram, Snapchat).
Organized and methodical.
Knowledge in Canva, Photoshop, Illustrator, and/or Design.
Proactive and adaptable.
Excellent interpersonal relations.
Ability to prioritize and focus on various activities / jobs at once.",IT/Software Development,internship,Costa Rica,2025-11-20,,external,https://cr.indeed.com/rc/clk?jk=97eba32180a5d905&bb=grdIC6dh8fNxIbyQEYX9U4t70DriZ5ZZo_csyfYC0BpMOMyqNlqgkZCoqAUAT4OTHQxz4tleZZZvFmAIPxa4cxKHw3tuBhw6Y14lsOpeMr4Ad5TTtSSgKHLx63TMIsNJ&xkcb=SoBp67M3rCjnqqxWHR0IbzkdCdPP&fccid=61331ed72c51726b&vjs=3,,,,,,,associate,,,2025-11-20,Provincia de Alajuela,Provincia de Alajuela,
,Gondolero AUTO MERCADO YOSES,0,0,0,"Reabastecer, limpiar, acomodar y rotar la mercadería en las góndolas, garantizando la disponibilidad de los productos a los clientes y atendiendo sus consultas o requerimientos.

Tercer año de secundaria aprobado

Experiencia mínima de 6 meses en puestos similares

Disponibilidad para trabajar horarios rotativos, fines de semana .

Se solicita adjuntar: Curriculum, Cédula, Títulos académicos, Hoja de delincuencia, dos cartas de servicios de trabajos anteriores firmadas",IT/Software Development,,Costa Rica,2025-11-20,,external,https://cr.indeed.com/rc/clk?jk=4fb98855d502a019&bb=grdIC6dh8fNxIbyQEYX9U6eY85HggxPQXJFpdQ6CjCmEWw6Yno_6il0arHD6iNF4a5rsAVdOJIjD2mhaZ3SbgBFj8h5GjLJ2q69SjUmz2RU9t3nUlVVR6e4bbxcKniH6&xkcb=SoDn67M3rCjnqqxWHR0PbzkdCdPP&fccid=135b19be803c98cf&vjs=3,,,,,,,high_school,,,2025-11-20,"Montes de Oca, Provincia de San José","Montes de Oca, Provincia de San José",
,Bodegas Frías,0,0,0,"Requisitos
Requerimientos

Educación formal:
Primaria Completa

Otros conocimientos:
Rotación de producto (no indispensable)

Experiencia profesional:
Preferiblemente Experiencia en Frío

Competencias requeridas:
Capacidad para levantar peso",Education/Training,,Costa Rica,2025-11-20,,external,https://cr.indeed.com/rc/clk?jk=8710aeefab7ed265&bb=grdIC6dh8fNxIbyQEYX9U1OgGKDLX---UYdyXrPWBgZspTk9jDRDDeTsuGRQGYL2AFadLfPECx-mItAEepbgC0B5HzA4N5a6kapGgQWPAZKhQFqh33jdndjSSqgWuY06&xkcb=SoBT67M3rCjnqqxWHR0ObzkdCdPP&fccid=61ad13405427b201&vjs=3,,,,,,,,,,2025-11-20,"San Antonio, Provincia de Heredia","San Antonio, Provincia de Heredia",
,Entry-level Customer Service Representative,0,0,0,"Job Summary
Join our dynamic team as a Customer Service Representative where you will leverage your bilingual skills in Spanish and English to support our Hi-Tech and ISV domains. With a focus on remote work you will be part of a global team ensuring seamless operations and providing exceptional service to our clients. This role offers the opportunity to work from home during day shifts allowing for a balanced work-life integration.

Responsibilities
Provide exceptional support for our applications and associated services
Answer phone calls chat and emails to troubleshoot issues customers face when using DocuSign products including account access setting up templates sending documents billing etc
Meet and exceed your service level goals
Achieve 90 or higher on closed case surveys
Achieve 10 or less for call abandonment rate
Utilize support tools and resources necessary to get the job done including email chat telephone and SalesForce
Proactively identify improvements to the product identify bugs and otherwise determine opportunities to enhance the customer experience",Customer Service,,Costa Rica,2025-11-20,,external,https://cr.indeed.com/rc/clk?jk=fe84104e796fda13&bb=grdIC6dh8fNxIbyQEYX9U632MPASK1-cUVRKGsP-d1polP6qALN4NzL2xZLM27smYDSpb6fzOF5MXjMKqNTDnMc9-rRrNPLb1UYuMshl_sYC6l8tgusiRXIwknSdJnzh&xkcb=SoDO67M3rCjnqqxWHR0NbzkdCdPP&fccid=2df6a1e69a70a1e7&vjs=3,,,,,,,associate,,,2025-11-20,"Heredia, Provincia de Heredia","Heredia, Provincia de Heredia",
,"Inspector I, Receiving - CR",0,0,0,"Job Summary
Join our dynamic team as a Customer Service Representative where you will leverage your bilingual skills in Spanish and English to support our Hi-Tech and ISV domains. With a focus on remote work you will be part of a global team ensuring seamless operations and providing exceptional service to our clients. This role offers the opportunity to work from home during day shifts allowing for a balanced work-life integration.

Responsibilities
Provide exceptional support for our applications and associated services
Answer phone calls chat and emails to troubleshoot issues customers face when using DocuSign products including account access setting up templates sending documents billing etc
Meet and exceed your service level goals
Achieve 90 or higher on closed case surveys
Achieve 10 or less for call abandonment rate
Utilize support tools and resources necessary to get the job done including email chat telephone and SalesForce
Proactively identify improvements to the product identify bugs and otherwise determine opportunities to enhance the customer experience",Customer Service,,Costa Rica,2025-11-20,,external,https://cr.indeed.com/rc/clk?jk=a072c13c34ddb788&bb=grdIC6dh8fNxIbyQEYX9U9ZLEHZQT4mlaza_2n_yBpt6xgbdjHKZf18n2UHuHrfu22DjtnuULgXzU-1aL1GDZAB7BDalWAC86Hm4AswMInhWOPr5fDuH8CktYl2DNByN&xkcb=SoB667M3rCjnqqxWHR0MbzkdCdPP&fccid=61331ed72c51726b&vjs=3,,,,,,,associate,,,2025-11-20,Provincia de Alajuela,Provincia de Alajuela,
,"Technician I, IT Support (Shift A)",0,0,0,"Responsible for supporting associates with setting up new workstations and peripherals, processing new hires, role transfers, or separation requests and following procedures then documenting tasks appropriately. Provide quality and timely technical support for all onsite and remote end-users focusing on excellent customer service. Maintain proper hardware and software inventory y levels as well as participate in IT related projects. Job duties:
Triage, process, communicate, escalate, and resolve all assigned level I tickets through the IT helpdesk ticketing system.
Image workstations with default operating system using Microsoft Endpoint Configuration Manager to prepare for deployment to associates.
Coordinate and communicate with associates to replace workstation equipment to ensure an accurate transfer of all data and software applications.
Initiate and schedule with vendors to replace or fix hardware issues.
Troubleshoot and support all users globally using remote tools such as TeamViewer, Teams, etc.
Maintain and process associate status changes of user accounts and computers within Active Directory and within other software.
Wipe data from workstations using enterprise software and process for disposal of equipment.
Setup, configure and verify new Windows desktops/laptops or mobile devices.
Minimum hardware troubleshooting that includes workstations, mobile devices, and peripheral devices (printers, keyboards, monitors, mouse, etc.).
Install, configure, and support all enterprise application such as Microsoft 365 (e.g., Outlook, Word, Excel, SharePoint, OneDrive, Teams, etc.) and Adobe Creative Suite.
Follow all proper company and IT procedures related to processing all incidents and changes within the IT environment.
Participate in departmental meetings and assigned projects or tasks by IT management.
Help maintain IT hardware inventory including workstations, monitors, docking stations, accessories, printers, etc.
Learn and assist users with utilizing AI tools such as Microsoft Copilot to enhance productivity and streamline workflows.
Gain proficiency in the Power Platform, including Power Apps, Power Automate, and Power BI to support and develop custom solutions for business needs.
Comply with applicable Laws and Regulations, adhere to Quality Management System processes and requirements as well as demonstrate Ethics and Integrity in all matters and at all levels throughout the organization.
Perform additional duties as assigned.

Job Details
Job ID 12971BR
Alajuela, Costa Rica

Qualifications
Bachelor's or associate degree in the IT field in-progress or completed
Minimum one (1) year of experience in working within an IT help desk, support, or customer service role in an enterprise level organization
Basic understanding of IT technology such as computer hardware, Microsoft products (e.g., Outlook, Word, Excel, SharePoint, OneDrive, Teams, Windows Operating systems, etc.), and networking (e.g., DHCP, DNS, TCP/IP, VPN, etc.)
Strong customer service and interpersonal skills
Effective written and verbal communication skills
Desired Qualifications
Strong problem-solving, organizational, analytical, and critical thinking skills.
Strong interpersonal and relationship building skills.
Ability to work both independently and as a team member with minimal direction.
Ability to plan, organize, and manage time effectively.
Minimum two (2) years of experience in business intelligence, analytics, or relevant field.
Minimum two (2) years of experience in the medical device industry.",IT/Software Development,,Costa Rica,2025-11-20,,external,https://cr.indeed.com/rc/clk?jk=0e5278a5814292ce&bb=grdIC6dh8fNxIbyQEYX9U2o08JbMQXw6qCwHe3kmmdlAUfNTNocipTqEDrMiL0c4eZQPMR8tTk3BLeUm4xA4hJKmR_2fdRcYzbNBw5IqB4biL7QSbRKfAkYZ5mS5LG5A&xkcb=SoCT67M3rCjnqqxWHR0DbzkdCdPP&fccid=61331ed72c51726b&vjs=3,,,,,,,bachelor,,,2025-11-20,Provincia de Alajuela,Provincia de Alajuela,
